provincia_nombre,provincia_id,institucion_nombre,variable_nombre,variable_periodo,variable_tipo_proceso,variable_duracion_dias,variable_cantidad
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,662,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,663,3
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,664,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,666,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,668,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,670,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,674,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,675,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,679,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,693,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,695,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,699,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,717,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,719,1
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,1,14221
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,2,10495
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,3,2422
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,4,741
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,5,465
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,6,334
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,7,281
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,8,233
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,9,193
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,10,139
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,11,127
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,12,121
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,13,105
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,14,97
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,15,127
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,16,105
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,17,127
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,18,97
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,19,83
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,20,81
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,21,80
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,22,103
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,23,98
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,24,77
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,25,72
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,26,63
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,27,63
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,28,62
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,29,63
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,30,81
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,31,64
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,32,68
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,33,61
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,34,44
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,35,61
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,36,59
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,37,82
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,38,66
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,39,61
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,40,50
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,41,35
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,42,34
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,43,76
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,44,65
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,45,44
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,46,46
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,47,50
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,48,37
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,49,36
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,50,55
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,51,60
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,52,46
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,53,50
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,54,41
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,55,35
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,56,55
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,57,69
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,58,56
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,59,46
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,60,42
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,61,35
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,62,35
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,63,38
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,64,45
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,65,57
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,66,53
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,67,51
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,68,34
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,69,33
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,70,48
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,71,52
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,72,56
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,73,38
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,74,42
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,75,30
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,76,40
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,77,35
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,78,37
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,79,42
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,80,34
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,81,39
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,82,32
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,83,21
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,84,24
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,85,39
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,86,39
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,87,49
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,88,35
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,89,30
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,90,32
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,91,27
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,92,48
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,93,46
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,94,39
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,95,41
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,96,37
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,97,30
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,98,31
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,99,39
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,100,40
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,101,38
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,102,30
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,103,28
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,104,29
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,105,23
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,106,31
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,107,34
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,108,36
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,109,33
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,110,33
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,111,24
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,112,25
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,113,40
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,114,33
Buenos Aires,06,Ministerio Público Fiscal,fecha inicio - Audiencia de imputación o declaración del imputado,2017-2018,Todos,115,36
